,X,Y,Z,ID,TOF
55,-0.8247,0.938,0.782,2,1167
56,-0.8467,0.9094,0.7542000000000004,0,694
57,-0.8529,0.9197,0.7488000000000001,2,1171
58,-0.8384,0.9373,0.7688000000000001,0,685
59,-0.8408,0.9398,0.7689000000000004,1,1171
60,-0.8416,0.9421,0.7682000000000002,2,973
61,-0.8425,0.94,0.7667000000000002,0,686
62,-0.8388,0.9373,0.7702000000000004,2,1170
63,-0.8367,0.9394,0.7710000000000004,0,684
64,-0.8348,0.9373,0.7702000000000004,2,1170
65,-0.8344,0.937,0.7710000000000004,0,684
66,-0.8246,0.9251,0.7765000000000004,2,1165
67,-0.8419,0.9046,0.7542000000000004,0,694
68,-0.8631,0.9319,0.7424000000000004,2,1176
69,-0.842,0.9555,0.7661000000000002,0,683
70,-0.8632,0.9847,0.754,1,1186
71,-0.8767,0.9462,0.7746000000000004,2,971
72,-0.866,0.9598,0.7870000000000004,0,682
73,-0.8856,0.9831,0.7771000000000003,1,1187
74,-0.8892,0.9744,0.7838000000000003,2,976
75,-0.9032,0.9606,0.7678000000000003,0,691
76,-0.9163,0.9749,0.7628000000000004,1,1192
77,-0.9249,0.9503,0.7743000000000002,2,969
78,-0.912,0.9642,0.7883,0,688
79,-0.91,0.9619,0.7918000000000003,1,1185
80,-0.9084,0.9689,0.7882000000000002,2,973
81,-0.9006,0.9766,0.7966000000000002,0,683
82,-0.8895,0.9643,0.8049000000000004,1,1181
83,-0.8859,0.9811,0.7971000000000004,2,976
84,-0.9056,0.9582,0.7725000000000004,0,691
85,-0.906,0.9627,0.7731000000000003,1,1187
86,-0.9092,0.9592,0.7764000000000002,2,972
87,-0.9139,0.9542,0.7706000000000004,0,693
88,-0.9079,0.9473,0.7768000000000002,1,1184
89,-0.8985,0.9826,0.7595000000000001,2,981
90,-0.8871,0.9949,0.7729000000000004,0,682
91,-0.8816,0.9871,0.7771000000000003,1,1187
92,-0.8875,0.9685,0.7867000000000002,2,974
93,-0.8937,0.9615,0.7787000000000002,0,687
94,-0.8978,0.9659,0.7796000000000003,1,1185
95,-0.8959,0.9711,0.7771000000000003,2,976
96,-0.8925,0.9749,0.7806000000000002,0,685
97,-0.8917,0.9725,0.7825000000000002,1,1186
98,-0.8992,0.9506,0.7957000000000001,2,968
99,-0.9128,0.9335,0.7783000000000002,0,695
100,-0.9181,0.9416,0.7756000000000003,1,1185
101,-0.9191,0.944,0.7758000000000003,2,968
102,-0.9,0.9652,0.7991000000000001,0,684
103,-0.9081,0.9774,0.7963,1,1188
104,-0.9068,0.9815,0.7953000000000001,2,975
105,-0.9204,0.9673,0.7794000000000003,0,690
106,-0.9038,0.9505,0.7915000000000001,2,1182
107,-0.9043,0.9504,0.7910000000000004,0,689
108,-0.9162,0.9651,0.7841,1,1188
109,-0.9175,0.9599,0.7861000000000002,2,970
110,-0.9107,0.9682,0.7949000000000002,0,686
111,-0.9142,0.9757,0.7910000000000004,1,1189
112,-0.9159,0.9692,0.7931000000000004,2,972
113,-0.9258,0.9566,0.7802000000000002,0,693
114,-0.9181,0.9497,0.7837000000000001,1,1185
115,-0.9159,0.9625,0.7797000000000001,2,972
116,-0.9247,0.9526,0.7688000000000001,0,695
117,-0.9306,0.9602,0.7681,1,1191
118,-0.9255,0.9893,0.7561000000000004,2,981
119,-0.9209,0.9953,0.7626000000000004,0,689
120,-0.8999,0.9733,0.7759,1,1188
121,-0.9059,0.9625,0.7831000000000001,2,972
122,-0.9175,0.9478,0.7688000000000001,0,695
123,-0.9099,0.9408,0.774,1,1183
124,-0.905,0.9588,0.7649000000000004,2,973
125,-0.8907,0.9746,0.7827000000000002,0,684
126,-0.8979,0.9839,0.7787000000000002,1,1189
127,-0.905,0.9689,0.7882000000000002,2,973
128,-0.9145,0.9562,0.7751000000000001,0,692
129,-0.9121,0.9562,0.7784000000000004,1,1186
130,-0.9101,0.9681,0.7719,2,975
131,-0.9019,0.9773,0.7829000000000002,0,685
132,-0.8917,0.9676,0.7890000000000001,1,1184
133,-0.8909,0.9685,0.7901000000000002,2,974
134,-0.9104,0.9454,0.7664000000000004,0,695
135,-0.91,0.9456,0.7674000000000003,1,1185
136,-0.906,0.9644,0.7570000000000001,2,976
137,-0.8907,0.9816,0.7757000000000001,0,684
138,-0.8938,0.9839,0.7747000000000002,1,1189
139,-0.8976,0.9804,0.7774000000000001,2,978
140,-0.9043,0.9717,0.7697000000000003,0,689
141,-0.904,0.9692,0.7718000000000003,1,1188
142,-0.9076,0.9652,0.7734000000000001,2,974
143,-0.8959,0.9789,0.7872000000000003,0,683
144,-0.8917,0.9765,0.7906000000000004,1,1186
145,-0.8975,0.9599,0.7994000000000003,2,970
146,-0.9193,0.9363,0.7738,0,696
147,-0.918,0.9367,0.774,1,1183
148,-0.9151,0.9588,0.7649000000000004,2,973
149,-0.9067,0.967,0.7744000000000004,0,689
150,-0.8957,0.9546,0.7834000000000003,1,1182
151,-0.8942,0.9652,0.7801,2,974
152,-0.8942,0.9659,0.7808000000000002,0,686
153,-0.8999,0.9733,0.7759,1,1188
154,-0.9026,0.9744,0.7771000000000003,2,976
155,-0.9139,0.9614,0.7635000000000001,0,693
156,-0.8977,0.944,0.7724000000000002,1,1181
157,-0.8901,0.9733,0.7591000000000001,2,979
158,-0.8831,0.9796,0.7665000000000002,0,685
159,-0.8816,0.979,0.7690000000000001,1,1187
160,-0.8834,0.9766,0.7692000000000001,2,979
161,-0.8848,0.9753,0.7667000000000002,0,686
162,-0.8897,0.9798,0.7624000000000004,1,1189
163,-0.891,0.9855,0.7613000000000003,2,982
164,-0.9026,0.9728,0.7490000000000001,0,692
165,-0.8917,0.9603,0.7581000000000002,1,1186
166,-0.8942,0.9551,0.7600000000000002,2,974
167,-0.8807,0.9679,0.7759,0,685
168,-0.8876,0.9765,0.7743000000000002,1,1186
169,-0.8851,0.9859,0.7696000000000001,2,981
170,-0.8967,0.9721,0.7557,0,690
171,-0.8876,0.9595,0.7646000000000002,1,1184
172,-0.89,0.9614,0.7652000000000001,2,975
173,-0.8813,0.9722,0.7757000000000001,0,684
174,-0.8856,0.979,0.7731000000000003,1,1187
175,-0.8975,0.9414,0.7921,2,966
176,-0.9062,0.9308,0.7804000000000002,0,694
177,-0.9202,0.9481,0.7743000000000002,1,1186
178,-0.916,0.9711,0.7637,2,976
179,-0.9042,0.9843,0.7782,0,685
180,-0.8793,0.9529,0.7964000000000002,1,1178
181,-0.8733,0.98,0.7827000000000002,2,979
182,-0.8931,0.9562,0.7585000000000002,0,692
183,-0.8896,0.9529,0.7618,1,1183
184,-0.8884,0.964,0.7588000000000004,2,977
185,-0.8789,0.9746,0.7710000000000004,0,684
186,-0.8856,0.9839,0.7665000000000002,1,1189
187,-0.9016,0.9351,0.7902,2,965
188,-0.8991,0.9366,0.7912000000000003,0,690
189,-0.9161,0.9562,0.7825000000000002,1,1186
190,-0.9167,0.9596,0.7812000000000001,2,971
191,-0.9066,0.9702,0.7923,0,685
192,-0.9039,0.9684,0.7947000000000002,1,1186
193,-0.8985,0.996,0.7830000000000004,2,981
194,-0.9277,0.9634,0.7481000000000004,0,698
195,-0.9079,0.9392,0.7606000000000002,1,1184
196,0.7769,7.0766,-2.4032,2,3042
197,0.4897,4.0202,0.5948000000000002,0,688
198,0.8633,1.9227,1.1798000000000002,1,1183
199,0.1102,0.7897,1.4927000000000001,2,977
200,0.0293,0.2167,1.2160000000000002,0,694
201,-0.6299,1.1518,0.7659000000000002,1,1183
202,-0.7004,0.9484,0.8636000000000004,2,974
