,X,Y,Z,ID,TOF
41,-0.4214,0.4998,0.8115000000000001,1,1004
42,-0.4199,0.5034,0.8091000000000004,2,903
43,-0.4294,0.4749,0.7873000000000001,0,725
44,-0.4337,0.4815,0.786,1,1005
45,-0.4292,0.491,0.7812000000000001,2,903
46,-0.4245,0.5028,0.7915000000000001,0,718
47,-0.414,0.4915,0.8006000000000002,1,1002
48,-0.4137,0.4941,0.7998000000000003,2,903
49,-0.4199,0.4801,0.7888000000000002,0,723
50,-0.415,0.474,0.7947000000000002,1,999
51,-0.4106,0.4848,0.7905000000000002,2,903
52,-0.4073,0.4929,0.7964000000000002,0,718
53,-0.411,0.4998,0.7943000000000002,1,1004
54,-0.4083,0.5102,0.7902,2,909
55,-0.4056,0.513,0.7922000000000002,0,714
56,-0.4085,0.5164,0.7885000000000004,1,1008
57,-0.41,0.516,0.7886000000000002,2,910
58,-0.4164,0.495,0.7735000000000003,0,722
59,-0.4071,0.4847,0.7800000000000002,1,1002
60,-0.4135,0.4763,0.7875000000000001,2,901
61,-0.4104,0.4828,0.7928000000000002,0,721
62,-0.4238,0.4967,0.7830000000000004,1,1007
63,-0.4135,0.5151,0.7729000000000004,2,912
64,-0.4164,0.5025,0.7636000000000003,0,722
65,-0.4041,0.4895,0.7736000000000001,1,1004
66,-0.4049,0.4893,0.7747000000000002,2,907
67,-0.3927,0.5183,0.7983000000000002,0,711
68,-0.3923,0.5195,0.7963,1,1005
69,-0.393,0.5155,0.7995000000000001,2,911
70,-0.405,0.485,0.7764000000000002,0,723
71,-0.4018,0.4823,0.7781000000000002,1,1001
72,-0.393,0.4999,0.7683000000000004,2,911
73,-0.3911,0.5027,0.7697000000000003,0,719
74,-0.3961,0.5105,0.7658,1,1007
75,-0.4092,0.4844,0.7827000000000002,2,904
76,-0.4141,0.4723,0.7733000000000003,0,727
77,-0.4121,0.472,0.7746000000000004,1,1001
78,-0.4078,0.4808,0.7686000000000002,2,905
79,-0.3948,0.5107,0.7942,0,713
80,-0.3996,0.5174,0.79,1,1007
81,-0.4208,0.4807,0.8108000000000004,2,898
82,-0.4185,0.4857,0.8156000000000003,0,717
83,-0.4282,0.4964,0.8115000000000001,1,1004
84,-0.4247,0.5061,0.8075000000000001,2,904
85,-0.4323,0.485,0.7913000000000001,0,723
86,-0.4356,0.4874,0.7914000000000003,1,1006
87,-0.4309,0.4968,0.7858,2,904
88,-0.4206,0.5181,0.8036000000000003,0,712
89,-0.4052,0.4994,0.8158000000000003,1,1001
90,-0.4132,0.4864,0.8246000000000002,2,899
91,-0.4188,0.4678,0.8106000000000004,0,722
92,-0.4317,0.486,0.8012000000000001,1,1004
93,-0.4289,0.4918,0.7999,2,901
94,-0.4302,0.4877,0.7978000000000001,0,721
95,-0.4361,0.4957,0.7920000000000003,1,1008
96,-0.4298,0.5079,0.7841,2,907
97,-0.4305,0.5076,0.7845000000000004,0,719
98,-0.4199,0.4953,0.7929000000000004,1,1005
99,-0.4174,0.5048,0.7872000000000003,2,907
100,-0.4234,0.4875,0.7744000000000004,0,724
101,-0.4218,0.4874,0.7742,1,1006
102,-0.4202,0.4901,0.7748000000000004,2,905
103,-0.4115,0.5105,0.7926000000000002,0,715
104,-0.4037,0.4984,0.8006000000000002,1,1002
105,-0.4147,0.4776,0.8139000000000003,2,898
106,-0.4174,0.4652,0.8061000000000003,0,723
107,-0.4356,0.4874,0.7914000000000003,1,1006
108,-0.4239,0.5102,0.7777000000000003,2,909
109,-0.4284,0.4974,0.7669000000000001,0,724
110,-0.4199,0.485,0.7756000000000003,1,1005
111,-0.4244,0.479,0.7797000000000001,2,902
112,-0.4171,0.4979,0.7939000000000003,0,718
113,-0.4223,0.506,0.7885000000000004,1,1008
114,-0.4292,0.4972,0.7936000000000001,2,903
115,-0.4249,0.5055,0.8004000000000002,0,716
116,-0.4179,0.4998,0.8046000000000002,1,1004
117,-0.4228,0.4949,0.8091000000000004,2,901
118,-0.4266,0.4853,0.8022,0,720
119,-0.4282,0.4895,0.8012000000000001,1,1004
120,-0.4289,0.4918,0.7999,2,901
121,-0.4302,0.4877,0.7978000000000001,0,721
122,-0.4263,0.4836,0.7992000000000004,1,1003
123,-0.4329,0.4753,0.8048000000000002,2,896
124,-0.4312,0.4752,0.8057000000000003,0,722
125,-0.4386,0.4826,0.8012000000000001,1,1004
126,-0.4295,0.5025,0.7904000000000004,2,905
127,-0.4333,0.4875,0.7793000000000001,0,724
128,-0.4381,0.4911,0.7767000000000004,1,1009
129,-0.4329,0.5017,0.7716000000000003,2,907
130,-0.4238,0.5203,0.7877000000000001,0,715
131,-0.4071,0.4984,0.8006000000000002,1,1002
132,-0.4049,0.5048,0.7965000000000004,2,907
133,-0.4135,0.48,0.7793000000000001,0,724
134,-0.4101,0.4764,0.7830000000000004,1,1000
135,-0.4106,0.4786,0.7812000000000001,2,903
136,-0.4007,0.5032,0.802,0,714
137,-0.4003,0.5019,0.8041,2,1002
138,-0.4079,0.4828,0.7903000000000002,0,721
139,-0.4164,0.4953,0.786,1,1005
140,-0.4171,0.4963,0.7873000000000001,2,905
141,-0.4199,0.4875,0.7789000000000001,0,723
142,-0.4238,0.4933,0.7761,1,1007
143,-0.4247,0.4906,0.7796000000000003,2,904
144,-0.4217,0.4977,0.7849000000000004,0,720
145,-0.4218,0.4978,0.7880000000000003,1,1006
146,-0.4219,0.5021,0.7857000000000003,2,906
147,-0.4238,0.495,0.7784000000000004,0,722
148,-0.414,0.4812,0.7869000000000002,1,1002
149,-0.401,0.5088,0.7729000000000004,2,912
150,-0.403,0.5001,0.7656000000000001,0,721
151,-0.3934,0.4881,0.7732000000000001,1,1002
152,-0.3956,0.4861,0.7747000000000002,2,907
153,-0.383,0.5134,0.7958000000000003,0,711
154,-0.3927,0.5243,0.79,1,1007
155,-0.4004,0.5075,0.8011000000000004,2,908
156,-0.4048,0.4954,0.7915000000000001,0,718
157,-0.4154,0.5095,0.7850000000000001,1,1008
158,-0.4216,0.4968,0.7920000000000003,2,904
159,-0.4175,0.503,0.7979000000000003,0,716
160,-0.4125,0.4974,0.8026000000000004,2,1003
161,-0.423,0.4724,0.7828000000000004,0,726
162,-0.4204,0.4696,0.7864000000000004,1,1000
163,-0.4208,0.4683,0.7893000000000003,2,898
164,-0.4143,0.4829,0.7998000000000003,0,720
165,-0.4194,0.4905,0.7958000000000003,1,1003
166,-0.4312,0.4726,0.8094000000000001,2,895
167,-0.428,0.4805,0.8166000000000002,0,719
168,-0.4411,0.4967,0.8072000000000004,2,1007
169,-0.4361,0.5056,0.8147000000000002,0,715
170,-0.4258,0.4926,0.8227000000000002,1,1001
171,-0.427,0.493,0.8231000000000002,2,898
172,-0.4337,0.4752,0.8081,0,722
173,-0.4386,0.4826,0.8046000000000002,2,1004
174,-0.4312,0.4982,0.8171000000000004,0,715
175,-0.4238,0.4867,0.8241,1,1000
176,-0.4267,0.4845,0.8263000000000003,2,896
177,-0.4291,0.4755,0.8195000000000001,0,720
178,-0.4346,0.4812,0.8144,1,1002
179,-0.4275,0.4976,0.8044000000000002,2,902
180,-0.428,0.4928,0.8018000000000001,0,719
181,-0.4302,0.4953,0.8032000000000004,1,1005
182,-0.4376,0.4841,0.8093000000000004,2,897
183,-0.4419,0.4725,0.7997000000000001,0,725
184,-0.4395,0.4685,0.8021000000000003,1,1001
185,-0.4303,0.486,0.7922000000000002,2,900
186,-0.4214,0.5031,0.8073000000000001,0,715
187,-0.4101,0.4901,0.8138000000000001,1,1000
188,-0.4047,0.5025,0.8090000000000002,2,905
189,-0.4118,0.4853,0.7948000000000004,0,720
190,-0.414,0.4881,0.7938000000000001,1,1002
191,-0.4208,0.4745,0.8016000000000001,2,898
192,-0.4213,0.4752,0.8007000000000004,0,722
193,-0.4243,0.4812,0.7972000000000001,1,1002
194,-0.4157,0.499,0.7857000000000003,2,906
195,-0.4115,0.508,0.7926000000000002,0,715
196,-0.4134,0.5105,0.7934000000000001,1,1007
197,-0.4298,0.4784,0.8140000000000001,2,896
198,-0.427,0.4831,0.8185000000000002,0,718
199,-0.4411,0.5002,0.8107000000000002,1,1007
200,-0.4357,0.515,0.8028000000000004,2,905
201,-0.4468,0.4874,0.7823000000000002,0,725
202,-0.4391,0.4805,0.7880000000000003,1,1006
