X,Y,Z,ID,TOF
0.5508,-0.5090,0.8026,2,884
0.5486,-0.5048,0.8048,0,934
0.5588,-0.5191,0.8202,1,652
0.5450,-0.5262,0.8291,2,877
0.5418,-0.5147,0.8366,0,932
0.5416,-0.5125,0.8337,1,653
0.5624,-0.5013,0.8222,2,885
0.5585,-0.4746,0.8361,0,922
0.5692,-0.4878,0.8492,1,651
0.5716,-0.4861,0.8495,2,885
0.5740,-0.5146,0.8351,0,933
0.5647,-0.5013,0.8226,1,654
0.5706,-0.4981,0.8190,2,887
0.5693,-0.4867,0.8252,0,927
0.5685,-0.4857,0.8250,1,656
0.5650,-0.4906,0.8297,2,886
0.5642,-0.5051,0.8239,0,932
0.5655,-0.5079,0.8269,1,652
0.5583,-0.5138,0.8317,2,881
0.5575,-0.5085,0.8350,0,931
0.5505,-0.4992,0.8250,1,656
0.5487,-0.5001,0.8271,2,882
0.5475,-0.4991,0.8285,0,929
0.5497,-0.5014,0.8294,1,655
0.5365,-0.5098,0.8368,2,876
0.5345,-0.5025,0.8427,0,928
0.5386,-0.5079,0.8470,1,652
0.5471,-0.5019,0.8410,2,879
0.5441,-0.5025,0.8427,0,928
0.5469,-0.5056,0.8470,1,651
0.5450,-0.5082,0.8472,2,877
0.5443,-0.5087,0.8476,0,929
0.5431,-0.5057,0.8448,1,652
0.5446,-0.5036,0.8426,2,878
0.5459,-0.5269,0.8305,0,936
0.5447,-0.5257,0.8291,1,651
0.5604,-0.5166,0.8194,2,883
0.5563,-0.4900,0.8331,0,926
0.5655,-0.5033,0.8468,1,649
0.5695,-0.5015,0.8466,2,883
0.5690,-0.4963,0.8490,0,926
0.5715,-0.4988,0.8534,1,648
0.5750,-0.4968,0.8511,2,884
0.5735,-0.5116,0.8446,0,931
0.5595,-0.4925,0.8250,1,656
0.5620,-0.4906,0.8236,2,886
0.5598,-0.4867,0.8252,0,927
0.5677,-0.4967,0.8359,1,652
0.5711,-0.4967,0.8358,2,886
0.5708,-0.5114,0.8287,0,933
0.5692,-0.5101,0.8269,1,651
0.5587,-0.5184,0.8333,2,880
0.5585,-0.5239,0.8321,0,935
0.5528,-0.5147,0.8225,1,653
0.5497,-0.5154,0.8243,2,880
0.5463,-0.4839,0.8393,0,924
0.5513,-0.4901,0.8450,1,654
0.5497,-0.4913,0.8454,2,880
0.5516,-0.5146,0.8351,0,933
-3.0982,4.6768,-4.3473,1,3042
-2.1417,0.1771,0.1529,2,878
-1.6906,0.5709,0.5380,0,931
-0.0775,-0.6767,1.3913,1,648
0.5114,-0.2209,1.0755,2,884
0.5322,-0.5563,0.9230,0,932
0.4897,-0.4992,0.8677,1,656
0.5417,-0.4665,0.8359,2,884
0.5409,-0.4929,0.8236,0,928
0.5490,-0.5036,0.8338,1,654
0.5624,-0.4952,0.8252,2,885
0.5595,-0.4868,0.8299,0,926
-3.0251,4.7498,-4.3264,1,3042
-2.1157,0.1855,0.1745,2,874
-1.6874,0.5645,0.5412,0,931
-0.0850,-0.6709,1.3873,1,651
0.4849,-0.2284,1.0818,2,877
0.5029,-0.5533,0.9336,0,929
0.4732,-0.5123,0.8961,1,651
0.5330,-0.4751,0.8592,2,877
0.5343,-0.5026,0.8474,0,927
0.5318,-0.4991,0.8429,1,655
0.5538,-0.4847,0.8299,2,884
0.5550,-0.5112,0.8176,0,934
0.5648,-0.5255,0.8312,1,648
0.5566,-0.5307,0.8366,2,878
0.5550,-0.5240,0.8400,0,934
0.5529,-0.5190,0.8357,1,650
0.5634,-0.5136,0.8285,2,883
0.5598,-0.4962,0.8379,0,927
0.5580,-0.4946,0.8360,1,654
0.5497,-0.5003,0.8424,2,880
0.5486,-0.5208,0.8336,0,934
0.5461,-0.5147,0.8292,1,653
0.5395,-0.5188,0.8338,2,876
0.5386,-0.5147,0.8366,0,932
0.5433,-0.5211,0.8446,1,649
0.5532,-0.5140,0.8380,2,879
0.5518,-0.5208,0.8368,0,934
0.5537,-0.5233,0.8401,1,648
0.5643,-0.5168,0.8347,2,881
0.5615,-0.5176,0.8336,0,934
0.5573,-0.5102,0.8247,1,653
0.5425,-0.5218,0.8338,2,876
0.5398,-0.4871,0.8504,0,923
0.5484,-0.4989,0.8603,1,650
0.5583,-0.4926,0.8529,2,881
0.5568,-0.5025,0.8491,0,928
0.5558,-0.5012,0.8470,1,651
0.5557,-0.5003,0.8484,2,880
0.5550,-0.5208,0.8400,0,934
0.5529,-0.5167,0.8357,1,650
0.5608,-0.5122,0.8301,2,882
0.5571,-0.5023,0.8348,0,929
0.5542,-0.4969,0.8294,1,655
0.5620,-0.4906,0.8236,2,886
0.5619,-0.5141,0.8113,0,936
0.5640,-0.5169,0.8135,1,653
0.5527,-0.5244,0.8213,2,880
0.5516,-0.5146,0.8287,0,933
0.5490,-0.5103,0.8248,1,654
0.5548,-0.5092,0.8240,2,882
0.5522,-0.4777,0.8424,0,922
0.5618,-0.4922,0.8558,1,650
0.5741,-0.4845,0.8479,2,886
0.5738,-0.5115,0.8366,0,932
0.5617,-0.4947,0.8204,1,656
0.5518,-0.5001,0.8271,2,882
0.5511,-0.5052,0.8254,0,931
0.5467,-0.4993,0.8205,1,657
0.5457,-0.5001,0.8210,2,882
0.5443,-0.4960,0.8253,0,929
0.5460,-0.4992,0.8272,1,656
0.5564,-0.4922,0.8222,2,885
0.5550,-0.5112,0.8144,0,934
0.5610,-0.5169,0.8202,1,652
0.5557,-0.5214,0.8243,2,880
0.5539,-0.5023,0.8348,0,929
0.5626,-0.5122,0.8467,1,648
6.1087,2.9656,-2.6147,2,3042
2.7563,2.6010,0.2125,0,928
2.0701,0.0352,1.3651,1,646
7.3503,2.7882,0.1190,2,3042
3.3641,2.5306,1.3349,0,926
2.3696,0.0924,1.8336,1,648
0.9934,-0.5908,1.9773,2,880
1.0316,-0.7674,1.9616,0,933
